date,datetime_utc,id,latitude,longitude,temperature_celsius,pressure_mb,wind_u,wind_v,NO2,CO,O3,AOD,sensor_name,building_density,road_density_km,industrial_presence,green_space_fraction,relative_humidity,wilaya,Prediction
2026-05-08,2026-05-08 00:00:00,1,26.785714,2.810239,33.67132275899252,978.3817203776042,0.9153010050455729,1.0888582865397136,5.801402098161644e-05,0.028973163334360754,0.13455459168964162,0.1275,Unknown,0,0.0,0,0,16.868057770680462,In Salah,39.16977
2026-05-07,2026-05-07 00:00:00,1,36.337315,6.676904,14.375732676188193,925.8880338541667,-0.6839027404785156,-0.36852137247721356,6.965836036393425e-05,,0.14883927163413943,,Unknown,2622,142.20567293689837,0,1,87.14644551167734,Constantine,454.29047
2026-05-06,2026-05-06 00:00:00,1,36.32801,6.15842,15.277932739257835,935.9451806640625,-0.7989381154378256,-0.48651862144470215,6.61620687898994e-05,,0.15105278597969382,,Unknown,0,3.2719036049322145,0,2,86.23462089823819,Mila,451.1949
2026-05-11,,1,35.495151,-1.253336,-10272.15,-99.99,,,,,0.15061300954607099,,Unknown,0,0.0,0,0,100.0,Ain-Temouchent,705.12335
2026-05-07,2026-05-07 00:00:00,1,24.432546,8.811641,30.63224309285482,896.6105338541668,-0.5623207092285156,3.1007169087727866,4.4682999371434765e-05,0.02388193259188587,0.12320065220151244,0.20400000000000001,Unknown,0,0.0,0,0,11.396630556605059,Djanet,26.620148
2026-05-08,2026-05-08 00:00:00,1,36.801588,5.735073,-10272.15,-99.99,,,7.383593366869183e-05,0.033078346932296374,0.1472190915239685,0.0545,Unknown,4446,237.2973296079448,3,0,100.0,Jijel,19.05818
2026-05-06,2026-05-06 00:00:00,1,36.019815,0.276988,17.86468404134115,996.0335139973957,1.204642613728841,0.5360643863677979,8.560494759424138e-05,0.028386293443412976,0.1617956441014272,0.136,Unknown,1,99.20899123015215,0,0,72.28369270671686,Mostaganem,-3.5858827
2026-05-07,2026-05-07 00:00:00,1,34.784811,3.313203,14.385742441813193,880.7392838541667,-0.10854466756184895,-0.19920984903971353,6.812298769665132e-05,0.02130605049163499,0.1563540458934527,,Unknown,0,29.16170422038599,0,0,76.9295659322887,Djelfa,23.31807
2026-05-08,2026-05-08 00:00:00,1,35.118442,6.951571,19.067969894409202,903.5621370442708,0.6702245076497396,1.0025952657063801,6.806551058815043e-05,0.027799621452385768,0.1391957914374852,0.1085,Unknown,0,17.71461226957122,0,0,54.08196773244216,Khenchela,10.447376
2026-05-06,2026-05-06 00:00:00,1,33.36955,-0.974951,16.050393676757835,882.3480973307292,-1.0767701466878254,-2.160590887069702,5.9209305505053e-05,0.023837145440674525,0.14652528006854287,,Unknown,0,145.75578854948367,0,0,59.0654254948437,Naama,31.310572
2026-05-11,,1,36.776493,3.07038,-10272.15,-99.99,,,,,0.15207532922817948,,Unknown,5088,326.22079496512896,5,1234,100.0,Alger,833.3788
2026-05-07,2026-05-07 00:00:00,1,33.440229,0.797451,14.928711191813193,862.5167838541668,0.14108912150065103,-2.1096102396647134,6.96995111233488e-05,0.02442598062778378,0.1548484579860092,0.106,Unknown,0,12.914845227066348,0,0,64.26332769711478,El Bayadh,12.819485
2026-05-11,,1,37.023449,7.48249,-10272.15,-99.99,,,,,0.1521402338583832,,Unknown,0,0.0,0,0,100.0,Annaba,711.1316
2026-05-08,2026-05-08 00:00:00,1,33.764999,2.453376,19.880876795450888,907.2796370442708,-0.34771982828776044,1.5219230651855469,6.63439578601686e-05,0.02550571764729004,0.1385859989233642,0.10900000000000001,Unknown,0,0.0,0,0,47.19223814976735,Laghouat,14.864407
2026-05-06,2026-05-06 00:00:00,1,35.770722,-0.701382,-10272.15,-99.99,,,7.57581119723265e-05,0.029951930202887823,0.16061513145698705,0.11599999999999999,Unknown,0,0.0,0,0,100.0,Oran,15.94305
2026-05-07,2026-05-07 00:00:00,1,33.929812,5.68569,24.499105072021507,998.2692838541667,-2.066023508707682,0.12419509887695312,5.650708280624604e-05,,0.14709632095943403,,Unknown,0,36.19440970841093,0,0,45.989860261568374,El M'Ghair,456.4689
2026-05-08,2026-05-08 00:00:00,1,35.410318,4.341261,19.777523930867517,957.4313037109375,-1.1467920939127605,-0.07947667439778645,7.964500099278714e-05,0.03145772231915162,0.14365157607957044,0.368,Unknown,2,53.68603274464468,0,0,59.251639887839424,M'Sila,18.367031
2026-05-06,2026-05-06 00:00:00,1,31.537536,5.4803,28.60890604654952,985.8860139973958,1.0231647491455078,-0.7722445329030355,6.0114572565860705e-05,,0.1373502294227512,,Unknown,0,0.0,0,0,20.031205184616788,Ouargla,468.8846
